Time,open,high,low,close,volume,money,high_limit,low_limit,avg,paused,factor,pre_close
2011-11-16,16900.0,16900.0,16900.0,16900.0,0.0,0.0,17405.0,16390.0,16900.0,0.0,1.0,16900.0
2011-11-17,16900.0,16900.0,16900.0,16900.0,0.0,0.0,17405.0,16390.0,16900.0,0.0,1.0,16900.0
2011-11-18,16455.0,16660.0,16455.0,16660.0,22.0,1822100.0,17405.0,16390.0,16564.545,0.0,1.0,16900.0
2011-11-21,16560.0,16560.0,16560.0,16560.0,0.0,0.0,17055.0,16060.0,16560.0,0.0,1.0,16560.0
2011-11-22,16560.0,16560.0,16560.0,16560.0,0.0,0.0,17055.0,16060.0,16560.0,0.0,1.0,16560.0
2011-11-23,16805.0,16810.0,16470.0,16470.0,50.0,4157700.0,17055.0,16060.0,16630.8,0.0,1.0,16560.0
2011-11-24,16300.0,16480.0,16260.0,16480.0,18.0,1466800.0,17125.0,16130.0,16297.778,0.0,1.0,16630.0
2011-11-25,16270.0,16270.0,16100.0,16115.0,52.0,4198450.0,16780.0,15805.0,16147.885,0.0,1.0,16295.0
2011-11-28,16145.0,16145.0,16050.0,16075.0,172.0,13850200.0,16625.0,15660.0,16104.884,0.0,1.0,16145.0
2011-11-29,16170.0,16170.0,16170.0,16170.0,16.0,1293600.0,16580.0,15615.0,16170.0,0.0,1.0,16100.0
2011-11-30,16020.0,16200.0,16015.0,16015.0,12.0,962800.0,16655.0,15680.0,16046.667,0.0,1.0,16170.0
2011-12-01,16440.0,16455.0,16350.0,16385.0,28.0,2295600.0,16525.0,15560.0,16397.143,0.0,1.0,16045.0
2011-12-02,16395.0,16395.0,16395.0,16395.0,0.0,0.0,16885.0,15900.0,16395.0,0.0,1.0,16395.0
2011-12-05,16530.0,16530.0,16400.0,16400.0,10.0,821450.0,16885.0,15900.0,16429.0,0.0,1.0,16395.0
2011-12-06,16385.0,16385.0,16330.0,16330.0,50.0,4084200.0,16915.0,15930.0,16336.8,0.0,1.0,16425.0
2011-12-07,16335.0,16335.0,16335.0,16335.0,0.0,0.0,16825.0,15840.0,16335.0,0.0,1.0,16335.0
2011-12-08,16335.0,16335.0,16335.0,16335.0,4.0,326700.0,16825.0,15840.0,16335.0,0.0,1.0,16335.0
2011-12-09,16370.0,16370.0,16310.0,16310.0,12.0,981000.0,16825.0,15840.0,16350.0,0.0,1.0,16335.0
2011-12-12,16280.0,16280.0,16270.0,16270.0,24.0,1953350.0,16840.0,15855.0,16277.917,0.0,1.0,16350.0
2011-12-13,16170.0,16170.0,16140.0,16140.0,12.0,969200.0,16760.0,15785.0,16153.333,0.0,1.0,16275.0
2011-12-14,16010.0,16010.0,15985.0,15985.0,42.0,3357100.0,16630.0,15665.0,15986.19,0.0,1.0,16150.0
2011-12-15,15845.0,15845.0,15845.0,15845.0,2.0,158450.0,16460.0,15505.0,15845.0,0.0,1.0,15985.0
2011-12-16,15885.0,15885.0,15885.0,15885.0,6.0,476550.0,16320.0,15365.0,15885.0,0.0,1.0,15845.0
2011-12-19,15885.0,15885.0,15885.0,15885.0,0.0,0.0,16360.0,15405.0,15885.0,0.0,1.0,15885.0
2011-12-20,15695.0,15695.0,15695.0,15695.0,2.0,156950.0,16360.0,15405.0,15695.0,0.0,1.0,15885.0
2011-12-21,15900.0,15900.0,15900.0,15900.0,2.0,159000.0,16165.0,15220.0,15900.0,0.0,1.0,15695.0
2011-12-22,15900.0,15900.0,15900.0,15900.0,0.0,0.0,16375.0,15420.0,15900.0,0.0,1.0,15900.0
2011-12-23,15860.0,15860.0,15860.0,15860.0,2.0,158600.0,16375.0,15420.0,15860.0,0.0,1.0,15900.0
2011-12-26,15860.0,15860.0,15860.0,15860.0,0.0,0.0,16335.0,15380.0,15860.0,0.0,1.0,15860.0
2011-12-27,15860.0,15860.0,15860.0,15860.0,0.0,0.0,16335.0,15380.0,15860.0,0.0,1.0,15860.0
2011-12-28,15945.0,15945.0,15945.0,15945.0,0.0,0.0,16335.0,15380.0,15945.0,0.0,1.0,15860.0
2011-12-29,16085.0,16085.0,15930.0,15930.0,14.0,1118900.0,16420.0,15465.0,15984.286,0.0,1.0,15945.0
2011-12-30,15980.0,15980.0,15980.0,15980.0,0.0,0.0,16455.0,15500.0,15980.0,0.0,1.0,15980.0
2012-01-04,16050.0,16050.0,16050.0,16050.0,0.0,0.0,16455.0,15500.0,16050.0,0.0,1.0,15980.0
2012-01-05,16060.0,16070.0,16060.0,16070.0,10.0,803400.0,16530.0,15565.0,16068.0,0.0,1.0,16050.0
2012-01-06,16065.0,16065.0,16065.0,16065.0,0.0,0.0,16545.0,15580.0,16065.0,0.0,1.0,16065.0
2012-01-09,16025.0,16140.0,16025.0,16140.0,4.0,321650.0,16545.0,15580.0,16082.5,0.0,1.0,16065.0
2012-01-10,16165.0,16165.0,16165.0,16165.0,0.0,0.0,16560.0,15595.0,16165.0,0.0,1.0,16080.0
2012-01-11,16400.0,16505.0,16340.0,16505.0,30.0,2463650.0,16645.0,15680.0,16424.333,0.0,1.0,16165.0
2012-01-12,16530.0,16530.0,16530.0,16530.0,2.0,165300.0,16910.0,15925.0,16530.0,0.0,1.0,16420.0
2012-01-13,16525.0,16525.0,16525.0,16525.0,0.0,0.0,17025.0,16030.0,16525.0,0.0,1.0,16530.0
2012-01-16,16525.0,16525.0,16525.0,16525.0,0.0,0.0,17020.0,16025.0,16525.0,0.0,1.0,16525.0
2012-01-17,16715.0,16715.0,16715.0,16715.0,4.0,334300.0,17020.0,16025.0,16715.0,0.0,1.0,16525.0
2012-01-18,17030.0,17030.0,16750.0,16805.0,26.0,2185100.0,17215.0,16210.0,16808.462,0.0,1.0,16715.0
2012-01-19,16795.0,16795.0,16780.0,16780.0,6.0,503600.0,17305.0,16300.0,16786.667,0.0,1.0,16805.0
2012-01-20,16805.0,16835.0,16805.0,16805.0,20.0,1681050.0,17285.0,16280.0,16810.5,0.0,1.0,16785.0
2012-01-30,16760.0,16760.0,16760.0,16760.0,28.0,2346400.0,17310.0,16305.0,16760.0,0.0,1.0,16810.0
2012-01-31,16580.0,16745.0,16580.0,16685.0,212.0,17632350.0,17260.0,16255.0,16634.292,0.0,1.0,16760.0
2012-02-01,16675.0,16685.0,16630.0,16670.0,72.0,6002650.0,17125.0,16130.0,16674.028,0.0,1.0,16630.0
2012-02-02,16680.0,16695.0,16680.0,16695.0,6.0,500700.0,17170.0,16165.0,16690.0,0.0,1.0,16670.0
