Time,open,high,low,close,volume,money,high_limit,low_limit,avg,paused,factor,pre_close
2014-03-18,13640.0,13640.0,13640.0,13640.0,0.0,0.0,14730.0,12545.0,13640.0,0.0,1.0,13640.0
2014-03-19,13640.0,13640.0,13640.0,13640.0,0.0,0.0,14730.0,12545.0,13640.0,0.0,1.0,13640.0
2014-03-20,13640.0,13640.0,13640.0,13640.0,0.0,0.0,14730.0,12545.0,13640.0,0.0,1.0,13640.0
2014-03-21,13275.0,13275.0,13270.0,13270.0,4.0,265450.0,14670.0,12495.0,13272.5,0.0,1.0,13585.0
2014-03-24,13220.0,13330.0,13220.0,13330.0,4.0,265500.0,13800.0,12735.0,13275.0,0.0,1.0,13270.0
2014-03-25,13265.0,13365.0,13265.0,13350.0,10.0,666250.0,13805.0,12740.0,13325.0,0.0,1.0,13275.0
2014-03-26,13325.0,13325.0,13325.0,13325.0,0.0,0.0,13855.0,12790.0,13325.0,0.0,1.0,13325.0
2014-03-27,13325.0,13325.0,13325.0,13325.0,0.0,0.0,13855.0,12790.0,13325.0,0.0,1.0,13325.0
2014-03-28,13425.0,13575.0,13425.0,13570.0,10.0,677150.0,13855.0,12790.0,13543.0,0.0,1.0,13325.0
2014-03-31,13575.0,13575.0,13575.0,13575.0,2.0,135750.0,14080.0,12995.0,13575.0,0.0,1.0,13540.0
2014-04-01,13575.0,13575.0,13575.0,13575.0,0.0,0.0,14115.0,13030.0,13575.0,0.0,1.0,13575.0
2014-04-02,13530.0,13530.0,13530.0,13530.0,2.0,135300.0,14115.0,13030.0,13530.0,0.0,1.0,13575.0
2014-04-03,13715.0,13990.0,13645.0,13645.0,68.0,4732250.0,14070.0,12985.0,13918.382,0.0,1.0,13530.0
2014-04-04,13795.0,13795.0,13730.0,13730.0,4.0,275250.0,14470.0,13355.0,13762.5,0.0,1.0,13915.0
2014-04-08,13760.0,13760.0,13760.0,13760.0,0.0,0.0,14310.0,13205.0,13760.0,0.0,1.0,13760.0
2014-04-09,13640.0,13700.0,13640.0,13700.0,78.0,5324800.0,14310.0,13205.0,13653.333,0.0,1.0,13760.0
2014-04-10,13740.0,13740.0,13740.0,13740.0,2.0,137400.0,14195.0,13100.0,13740.0,0.0,1.0,13650.0
2014-04-11,13805.0,13835.0,13805.0,13835.0,4.0,276400.0,14285.0,13190.0,13820.0,0.0,1.0,13740.0
2014-04-14,13835.0,13835.0,13835.0,13835.0,2.0,138350.0,14370.0,13265.0,13835.0,0.0,1.0,13820.0
2014-04-15,13800.0,13800.0,13775.0,13775.0,6.0,413600.0,14385.0,13280.0,13786.667,0.0,1.0,13835.0
2014-04-16,13785.0,13785.0,13785.0,13785.0,0.0,0.0,14335.0,13230.0,13785.0,0.0,1.0,13785.0
2014-04-17,13785.0,13785.0,13785.0,13785.0,0.0,0.0,14335.0,13230.0,13785.0,0.0,1.0,13785.0
2014-04-18,13785.0,13785.0,13785.0,13785.0,0.0,0.0,14335.0,13230.0,13785.0,0.0,1.0,13785.0
2014-04-21,13785.0,13785.0,13785.0,13785.0,0.0,0.0,14335.0,13230.0,13785.0,0.0,1.0,13785.0
2014-04-22,13785.0,13785.0,13785.0,13785.0,0.0,0.0,14335.0,13230.0,13785.0,0.0,1.0,13785.0
2014-04-23,13650.0,13880.0,13650.0,13860.0,76.0,5261450.0,14335.0,13230.0,13845.921,0.0,1.0,13785.0
2014-04-24,14105.0,14105.0,14085.0,14085.0,8.0,564000.0,14395.0,13290.0,14100.0,0.0,1.0,13845.0
2014-04-25,14025.0,14055.0,13900.0,13900.0,60.0,4179700.0,14660.0,13535.0,13932.333,0.0,1.0,14100.0
2014-04-28,13820.0,13820.0,13800.0,13800.0,36.0,2485700.0,14485.0,13370.0,13809.444,0.0,1.0,13930.0
2014-04-29,13755.0,13755.0,13700.0,13700.0,18.0,1235550.0,14355.0,13250.0,13728.333,0.0,1.0,13805.0
2014-04-30,13605.0,13605.0,13580.0,13580.0,24.0,1632100.0,14410.0,13035.0,13600.833,0.0,1.0,13725.0
2014-05-05,13570.0,13570.0,13570.0,13570.0,20.0,1357000.0,14280.0,12920.0,13570.0,0.0,1.0,13600.0
2014-05-06,13510.0,13550.0,13450.0,13450.0,30.0,2021600.0,14110.0,13025.0,13477.333,0.0,1.0,13570.0
2014-05-07,13430.0,13430.0,13415.0,13415.0,18.0,1207900.0,14010.0,12935.0,13421.111,0.0,1.0,13475.0
2014-05-08,13400.0,13400.0,13400.0,13400.0,2.0,134000.0,13955.0,12880.0,13400.0,0.0,1.0,13420.0
2014-05-09,13400.0,13400.0,13400.0,13400.0,0.0,0.0,13935.0,12860.0,13400.0,0.0,1.0,13400.0
2014-05-12,13565.0,13590.0,13565.0,13590.0,10.0,678650.0,13935.0,12860.0,13573.0,0.0,1.0,13400.0
2014-05-13,13610.0,13610.0,13530.0,13530.0,4.0,271400.0,14110.0,13025.0,13570.0,0.0,1.0,13570.0
2014-05-14,13570.0,13570.0,13570.0,13570.0,0.0,0.0,14110.0,13025.0,13570.0,0.0,1.0,13570.0
2014-05-15,13570.0,13570.0,13570.0,13570.0,0.0,0.0,14110.0,13025.0,13570.0,0.0,1.0,13570.0
2014-05-16,13495.0,13495.0,13480.0,13480.0,4.0,269750.0,14110.0,13025.0,13487.5,0.0,1.0,13570.0
2014-05-19,13505.0,13505.0,13505.0,13505.0,4.0,270100.0,14020.0,12945.0,13505.0,0.0,1.0,13485.0
2014-05-20,13550.0,13550.0,13550.0,13550.0,0.0,0.0,14045.0,12960.0,13550.0,0.0,1.0,13505.0
2014-05-21,13460.0,13460.0,13460.0,13460.0,2.0,134600.0,14090.0,13005.0,13460.0,0.0,1.0,13550.0
2014-05-22,13460.0,13460.0,13460.0,13460.0,0.0,0.0,13995.0,12920.0,13460.0,0.0,1.0,13460.0
2014-05-23,13590.0,13690.0,13590.0,13690.0,6.0,409000.0,13995.0,12920.0,13633.333,0.0,1.0,13460.0
2014-05-26,13800.0,13890.0,13765.0,13800.0,164.0,11369900.0,14175.0,13080.0,13865.732,0.0,1.0,13630.0
2014-05-27,13815.0,13820.0,13655.0,13745.0,22.0,1513300.0,14415.0,13310.0,13757.273,0.0,1.0,13865.0
2014-05-28,13745.0,13770.0,13720.0,13750.0,44.0,3023550.0,14305.0,13200.0,13743.409,0.0,1.0,13755.0
2014-05-29,13770.0,13770.0,13770.0,13770.0,20.0,1377000.0,14285.0,13190.0,13770.0,0.0,1.0,13740.0
2014-05-30,13770.0,13770.0,13770.0,13770.0,0.0,0.0,14320.0,13215.0,13770.0,0.0,1.0,13770.0
2014-06-03,13730.0,13730.0,13730.0,13730.0,4.0,274600.0,14320.0,13215.0,13730.0,0.0,1.0,13770.0
2014-06-04,13725.0,13725.0,13725.0,13725.0,0.0,0.0,14275.0,13180.0,13725.0,0.0,1.0,13730.0
2014-06-05,13630.0,13655.0,13630.0,13635.0,42.0,2865800.0,14270.0,13175.0,13646.667,0.0,1.0,13725.0
2014-06-06,13670.0,13670.0,13670.0,13670.0,0.0,0.0,14190.0,13095.0,13670.0,0.0,1.0,13645.0
2014-06-09,13785.0,13915.0,13770.0,13915.0,178.0,12342400.0,14215.0,13120.0,13867.865,0.0,1.0,13670.0
2014-06-10,13940.0,14120.0,13840.0,13920.0,242.0,16917250.0,14415.0,13310.0,13981.198,0.0,1.0,13865.0
2014-06-11,13970.0,13980.0,13940.0,13975.0,48.0,3352300.0,14535.0,13420.0,13967.917,0.0,1.0,13980.0
2014-06-12,13800.0,13800.0,13800.0,13800.0,4.0,276000.0,14520.0,13405.0,13800.0,0.0,1.0,13965.0
2014-06-13,13820.0,13825.0,13820.0,13825.0,12.0,829300.0,14350.0,13245.0,13821.667,0.0,1.0,13800.0
2014-06-16,13830.0,13830.0,13830.0,13830.0,4.0,276600.0,14370.0,13265.0,13830.0,0.0,1.0,13820.0
2014-06-17,13805.0,13860.0,13805.0,13825.0,20.0,1382650.0,14380.0,13275.0,13826.5,0.0,1.0,13830.0
2014-06-18,13810.0,13810.0,13810.0,13810.0,2.0,138100.0,14375.0,13270.0,13810.0,0.0,1.0,13825.0
2014-06-19,13845.0,13845.0,13780.0,13780.0,6.0,414050.0,14360.0,13255.0,13801.667,0.0,1.0,13810.0
