Time,open,high,low,close,volume,money,high_limit,low_limit,avg,paused,factor,pre_close
2013-02-19,15935.0,15935.0,15935.0,15935.0,0.0,0.0,16410.0,15455.0,15935.0,0.0,1.0,15935.0
2013-02-20,15910.0,15910.0,15910.0,15910.0,0.0,0.0,16410.0,15455.0,15910.0,0.0,1.0,15935.0
2013-02-21,15775.0,15775.0,15775.0,15775.0,0.0,0.0,16380.0,15435.0,15775.0,0.0,1.0,15910.0
2013-02-22,15800.0,15800.0,15800.0,15800.0,0.0,0.0,16245.0,15300.0,15800.0,0.0,1.0,15775.0
2013-02-25,15800.0,15800.0,15800.0,15800.0,0.0,0.0,16270.0,15325.0,15800.0,0.0,1.0,15800.0
2013-02-26,15830.0,15830.0,15830.0,15830.0,0.0,0.0,16270.0,15325.0,15830.0,0.0,1.0,15800.0
2013-02-27,15580.0,15580.0,15580.0,15580.0,66.0,5141400.0,16300.0,15355.0,15580.0,0.0,1.0,15830.0
2013-02-28,15570.0,15570.0,15570.0,15570.0,6.0,467100.0,16045.0,15110.0,15570.0,0.0,1.0,15580.0
2013-03-01,15355.0,15395.0,15355.0,15355.0,8.0,614750.0,16035.0,15100.0,15368.75,0.0,1.0,15570.0
2013-03-04,15515.0,15515.0,15290.0,15325.0,8.0,615800.0,15825.0,14900.0,15395.0,0.0,1.0,15365.0
2013-03-05,15350.0,15350.0,15350.0,15350.0,2.0,153500.0,15855.0,14930.0,15350.0,0.0,1.0,15395.0
2013-03-06,15410.0,15410.0,15410.0,15410.0,2.0,154100.0,15810.0,14885.0,15410.0,0.0,1.0,15350.0
2013-03-07,15410.0,15410.0,15410.0,15410.0,0.0,0.0,15870.0,14945.0,15410.0,0.0,1.0,15410.0
2013-03-08,15515.0,15515.0,15400.0,15400.0,4.0,309150.0,15870.0,14945.0,15457.5,0.0,1.0,15410.0
2013-03-11,15360.0,15360.0,15360.0,15360.0,6.0,460800.0,15915.0,14990.0,15360.0,0.0,1.0,15455.0
2013-03-12,15350.0,15350.0,15350.0,15350.0,4.0,307000.0,15820.0,14895.0,15350.0,0.0,1.0,15360.0
2013-03-13,15355.0,15355.0,15355.0,15355.0,0.0,0.0,15810.0,14885.0,15355.0,0.0,1.0,15350.0
2013-03-14,15315.0,15315.0,15315.0,15315.0,2.0,153150.0,15815.0,14890.0,15315.0,0.0,1.0,15355.0
2013-03-15,15330.0,15330.0,15330.0,15330.0,2.0,153300.0,15770.0,14855.0,15330.0,0.0,1.0,15315.0
2013-03-18,15275.0,15280.0,15155.0,15155.0,12.0,913450.0,15785.0,14870.0,15224.167,0.0,1.0,15330.0
2013-03-19,15220.0,15220.0,15220.0,15220.0,0.0,0.0,15675.0,14760.0,15220.0,0.0,1.0,15220.0
2013-03-20,15180.0,15190.0,15175.0,15175.0,28.0,2125050.0,15675.0,14760.0,15178.929,0.0,1.0,15220.0
2013-03-21,15175.0,15175.0,15175.0,15175.0,0.0,0.0,15630.0,14715.0,15175.0,0.0,1.0,15175.0
2013-03-22,15160.0,15160.0,15160.0,15160.0,2.0,151600.0,15630.0,14715.0,15160.0,0.0,1.0,15175.0
2013-03-25,15170.0,15170.0,15170.0,15170.0,0.0,0.0,15610.0,14705.0,15170.0,0.0,1.0,15160.0
2013-03-26,15100.0,15100.0,15100.0,15100.0,0.0,0.0,15625.0,14710.0,15100.0,0.0,1.0,15170.0
2013-03-27,15010.0,15010.0,15010.0,15010.0,0.0,0.0,15550.0,14645.0,15010.0,0.0,1.0,15100.0
2013-03-28,15030.0,15030.0,15030.0,15030.0,2.0,150300.0,15460.0,14555.0,15030.0,0.0,1.0,15010.0
2013-03-29,15000.0,15000.0,15000.0,15000.0,2.0,150000.0,15480.0,14575.0,15000.0,0.0,1.0,15030.0
2013-04-01,14975.0,14975.0,14975.0,14975.0,2.0,149750.0,15450.0,14550.0,14975.0,0.0,1.0,15000.0
2013-04-02,14975.0,14975.0,14975.0,14975.0,0.0,0.0,15420.0,14525.0,14975.0,0.0,1.0,14975.0
2013-04-03,14975.0,14975.0,14975.0,14975.0,0.0,0.0,15420.0,14525.0,14975.0,0.0,1.0,14975.0
2013-04-08,14975.0,14975.0,14975.0,14975.0,0.0,0.0,15420.0,14525.0,14975.0,0.0,1.0,14975.0
2013-04-09,14975.0,14975.0,14975.0,14975.0,0.0,0.0,15420.0,14525.0,14975.0,0.0,1.0,14975.0
2013-04-10,14985.0,14985.0,14985.0,14985.0,0.0,0.0,15420.0,14525.0,14985.0,0.0,1.0,14975.0
2013-04-11,14985.0,14985.0,14985.0,14985.0,0.0,0.0,15430.0,14535.0,14985.0,0.0,1.0,14985.0
2013-04-12,14985.0,14985.0,14985.0,14985.0,0.0,0.0,15430.0,14535.0,14985.0,0.0,1.0,14985.0
2013-04-15,14905.0,14905.0,14905.0,14905.0,2.0,149050.0,15430.0,14535.0,14905.0,0.0,1.0,14985.0
2013-04-16,14870.0,14870.0,14870.0,14870.0,4.0,297400.0,15350.0,14455.0,14870.0,0.0,1.0,14905.0
2013-04-17,15000.0,15000.0,14910.0,14910.0,6.0,448200.0,15315.0,14420.0,14940.0,0.0,1.0,14870.0
2013-04-18,14590.0,14760.0,14590.0,14760.0,4.0,293500.0,15385.0,14490.0,14675.0,0.0,1.0,14940.0
2013-04-19,14675.0,14675.0,14675.0,14675.0,0.0,0.0,15115.0,14230.0,14675.0,0.0,1.0,14675.0
2013-04-22,14755.0,14755.0,14755.0,14755.0,4.0,295100.0,15115.0,14230.0,14755.0,0.0,1.0,14675.0
2013-04-23,14745.0,14745.0,14745.0,14745.0,0.0,0.0,15195.0,14310.0,14745.0,0.0,1.0,14755.0
2013-04-24,14745.0,14745.0,14745.0,14745.0,0.0,0.0,15185.0,14300.0,14745.0,0.0,1.0,14745.0
2013-04-25,14750.0,14845.0,14750.0,14810.0,64.0,4740150.0,15185.0,14300.0,14812.969,0.0,1.0,14745.0
2013-04-26,14855.0,14855.0,14855.0,14855.0,0.0,0.0,15250.0,14365.0,14855.0,0.0,1.0,14810.0
2013-05-02,14550.0,14580.0,14550.0,14555.0,106.0,7721700.0,15300.0,14405.0,14569.245,0.0,1.0,14855.0
2013-05-03,14605.0,14605.0,14605.0,14605.0,4.0,292100.0,15000.0,14125.0,14605.0,0.0,1.0,14565.0
2013-05-06,14670.0,14670.0,14670.0,14670.0,0.0,0.0,15040.0,14165.0,14670.0,0.0,1.0,14605.0
2013-05-07,14725.0,14725.0,14725.0,14725.0,12.0,883500.0,15110.0,14225.0,14725.0,0.0,1.0,14670.0
2013-05-08,14775.0,14800.0,14775.0,14800.0,12.0,887750.0,15165.0,14280.0,14795.833,0.0,1.0,14725.0
2013-05-09,14825.0,14825.0,14825.0,14825.0,2.0,148250.0,15235.0,14350.0,14825.0,0.0,1.0,14795.0
2013-05-10,14830.0,14830.0,14830.0,14830.0,2.0,148300.0,15265.0,14380.0,14830.0,0.0,1.0,14825.0
2013-05-13,14835.0,14835.0,14785.0,14785.0,4.0,296200.0,15270.0,14385.0,14810.0,0.0,1.0,14830.0
