Time,open,high,low,close,volume,money,high_limit,low_limit,avg,paused,factor,pre_close
2006-12-18,17480.0,18880.0,17480.0,18880.0,190.0,17423000.0,1073741824.0,1.0,17480.0,0.0,1.0,19000.0
2006-12-19,18890.0,18890.0,18650.0,18680.0,120.0,11244000.0,18890.0,17785.0,18890.0,0.0,1.0,18340.0
2006-12-20,18800.0,18800.0,18800.0,18800.0,2.0,188000.0,19300.0,18175.0,18800.0,0.0,1.0,18740.0
2006-12-21,18790.0,18790.0,18730.0,18730.0,14.0,1311100.0,19360.0,18235.0,18790.0,0.0,1.0,18800.0
2006-12-22,18530.0,18530.0,18530.0,18530.0,10.0,926500.0,19290.0,18165.0,18530.0,0.0,1.0,18730.0
2006-12-25,18590.0,18590.0,18520.0,18520.0,20.0,1856000.0,19085.0,17970.0,18590.0,0.0,1.0,18530.0
2006-12-26,18470.0,18480.0,18440.0,18460.0,48.0,4430400.0,19115.0,18000.0,18470.0,0.0,1.0,18560.0
2006-12-27,18530.0,18570.0,18530.0,18560.0,20.0,1855000.0,19010.0,17905.0,18530.0,0.0,1.0,18460.0
2006-12-28,18530.0,18620.0,18440.0,18500.0,46.0,4259600.0,19105.0,17990.0,18530.0,0.0,1.0,18550.0
2006-12-29,18560.0,18670.0,18560.0,18670.0,84.0,7807800.0,19075.0,17960.0,18560.0,0.0,1.0,18520.0
2007-01-04,18580.0,18580.0,18230.0,18250.0,106.0,9741400.0,19145.0,18030.0,18580.0,0.0,1.0,18590.0
2007-01-05,18150.0,18300.0,18010.0,18210.0,110.0,10004500.0,18930.0,17825.0,18150.0,0.0,1.0,18380.0
2007-01-08,18010.0,18090.0,17900.0,17980.0,124.0,11141400.0,18735.0,17640.0,18010.0,0.0,1.0,18190.0
2007-01-09,18080.0,18220.0,18080.0,18220.0,18.0,1627200.0,18505.0,17430.0,18080.0,0.0,1.0,17970.0
2007-01-10,18580.0,18580.0,18330.0,18400.0,154.0,14191100.0,18650.0,17565.0,18580.0,0.0,1.0,18110.0
2007-01-11,18400.0,18400.0,18140.0,18180.0,16.0,1459200.0,18980.0,17875.0,18400.0,0.0,1.0,18430.0
2007-01-12,18240.0,18240.0,18100.0,18100.0,60.0,5460000.0,18785.0,17690.0,18240.0,0.0,1.0,18200.0
2007-01-15,18170.0,18250.0,18130.0,18250.0,64.0,5824000.0,18745.0,17650.0,18170.0,0.0,1.0,18200.0
2007-01-16,18080.0,18170.0,17900.0,18170.0,58.0,5228700.0,18745.0,17650.0,18080.0,0.0,1.0,18200.0
2007-01-17,18190.0,18240.0,17900.0,18230.0,72.0,6530400.0,18570.0,17485.0,18190.0,0.0,1.0,18030.0
2007-01-18,18300.0,18330.0,18300.0,18330.0,38.0,3480800.0,18680.0,17595.0,18300.0,0.0,1.0,18140.0
2007-01-19,18250.0,18290.0,18200.0,18270.0,30.0,2739000.0,18865.0,17770.0,18250.0,0.0,1.0,18320.0
2007-01-22,18380.0,18380.0,18290.0,18290.0,44.0,4026000.0,18805.0,17710.0,18380.0,0.0,1.0,18260.0
2007-01-23,18290.0,18290.0,18290.0,18290.0,0.0,0.0,18845.0,17750.0,18290.0,0.0,1.0,18300.0
2007-01-24,18400.0,18400.0,18320.0,18320.0,74.0,6796900.0,18845.0,17750.0,18400.0,0.0,1.0,18300.0
2007-01-25,18250.0,18280.0,18250.0,18280.0,14.0,1278200.0,18920.0,17815.0,18250.0,0.0,1.0,18370.0
2007-01-26,18320.0,18320.0,18240.0,18240.0,54.0,4930200.0,18805.0,17710.0,18320.0,0.0,1.0,18260.0
2007-01-29,18350.0,18400.0,18320.0,18400.0,88.0,8074000.0,18805.0,17710.0,18350.0,0.0,1.0,18260.0
2007-01-30,18180.0,18300.0,18180.0,18270.0,54.0,4930200.0,18900.0,17795.0,18180.0,0.0,1.0,18350.0
2007-01-31,18290.0,18330.0,18290.0,18310.0,30.0,2746500.0,18805.0,17710.0,18290.0,0.0,1.0,18260.0
2007-02-01,18400.0,18400.0,18400.0,18400.0,4.0,368000.0,18855.0,17760.0,18400.0,0.0,1.0,18310.0
2007-02-02,18480.0,18520.0,18380.0,18410.0,192.0,17731200.0,18950.0,17845.0,18480.0,0.0,1.0,18400.0
2007-02-05,18400.0,18410.0,18350.0,18350.0,72.0,6616800.0,19020.0,17915.0,18400.0,0.0,1.0,18470.0
2007-02-06,18400.0,18490.0,18400.0,18490.0,18.0,1661400.0,18930.0,17825.0,18400.0,0.0,1.0,18380.0
2007-02-07,18460.0,18480.0,18350.0,18350.0,64.0,5884800.0,19010.0,17905.0,18460.0,0.0,1.0,18460.0
