Time,open,high,low,close,volume,money,high_limit,low_limit,avg,paused,factor,pre_close
2010-07-16,15330.0,15330.0,15330.0,15330.0,0.0,0.0,15759.0,14841.0,15330.0,0.0,1.0,15330.0
2010-07-19,15330.0,15330.0,15330.0,15330.0,0.0,0.0,15330.0,15330.0,15330.0,1.0,1.0,15330.0
2010-07-20,15330.0,15330.0,15330.0,15330.0,0.0,0.0,15330.0,15330.0,15330.0,1.0,1.0,15330.0
2010-07-21,15375.0,15590.0,15370.0,15415.0,22.0,1700000.0,15785.0,14870.0,15458.182,0.0,1.0,15395.0
2010-07-22,15455.0,15455.0,15455.0,15455.0,0.0,0.0,15915.0,14990.0,15455.0,0.0,1.0,15455.0
2010-07-23,15550.0,15550.0,15550.0,15550.0,0.0,0.0,15915.0,14990.0,15550.0,0.0,1.0,15455.0
2010-07-26,15860.0,15860.0,15835.0,15835.0,4.0,317000.0,16015.0,15080.0,15847.5,0.0,1.0,15550.0
2010-07-27,15745.0,15805.0,15745.0,15745.0,6.0,473000.0,16320.0,15365.0,15765.0,0.0,1.0,15845.0
2010-07-28,15840.0,15865.0,15840.0,15860.0,58.0,4598000.0,16235.0,15290.0,15853.966,0.0,1.0,15765.0
2010-07-29,15830.0,15830.0,15815.0,15815.0,4.0,316000.0,16325.0,15370.0,15822.5,0.0,1.0,15850.0
2010-07-30,15775.0,15775.0,15775.0,15775.0,2.0,158000.0,16290.0,15345.0,15775.0,0.0,1.0,15820.0
2010-08-02,16140.0,16390.0,16070.0,16140.0,404.0,32716000.0,16390.0,16070.0,16195.817,0.0,1.0,15775.0
2010-08-03,16205.0,16280.0,16185.0,16185.0,88.0,7137000.0,16680.0,15705.0,16219.545,0.0,1.0,16195.0
2010-08-04,16215.0,16215.0,16215.0,16215.0,0.0,0.0,16700.0,15725.0,16215.0,0.0,1.0,16215.0
2010-08-05,16330.0,16330.0,16140.0,16140.0,24.0,1943000.0,16700.0,15725.0,16190.833,0.0,1.0,16215.0
2010-08-06,16150.0,16180.0,16150.0,16160.0,14.0,1131000.0,16675.0,15700.0,16160.0,0.0,1.0,16190.0
2010-08-09,16180.0,16180.0,16180.0,16180.0,0.0,0.0,16640.0,15675.0,16180.0,0.0,1.0,16160.0
2010-08-10,16120.0,16120.0,16120.0,16120.0,2.0,161000.0,16665.0,15690.0,16120.0,0.0,1.0,16180.0
2010-08-11,16065.0,16065.0,15980.0,16000.0,8.0,640000.0,16600.0,15635.0,16006.25,0.0,1.0,16120.0
2010-08-12,15985.0,15985.0,15860.0,15975.0,26.0,2070000.0,16485.0,15520.0,15921.923,0.0,1.0,16005.0
2010-08-13,15920.0,15920.0,15920.0,15920.0,0.0,0.0,16395.0,15440.0,15920.0,0.0,1.0,15920.0
2010-08-16,15960.0,16130.0,15960.0,16060.0,104.0,8353000.0,16395.0,15440.0,16063.269,0.0,1.0,15920.0
2010-08-17,16160.0,16160.0,16100.0,16150.0,44.0,3549000.0,16540.0,15575.0,16131.591,0.0,1.0,16060.0
