Time,open,high,low,close,volume,money,high_limit,low_limit,avg,paused,factor,pre_close
2016-05-17,12025.0,12025.0,12025.0,12025.0,0.0,0.0,12985.0,11060.0,12025.0,0.0,1.0,12025.0
2016-05-18,12195.0,12340.0,12080.0,12245.0,18.0,1098350.0,12985.0,11060.0,12203.889,0.0,1.0,12025.0
2016-05-19,12180.0,12180.0,12180.0,12180.0,0.0,0.0,12685.0,11710.0,12180.0,0.0,1.0,12200.0
2016-05-20,12180.0,12180.0,12180.0,12180.0,0.0,0.0,12665.0,11690.0,12180.0,0.0,1.0,12180.0
2016-05-23,12120.0,12170.0,12010.0,12010.0,164.0,9920250.0,12665.0,11690.0,12097.866,0.0,1.0,12180.0
2016-05-24,12025.0,12075.0,12025.0,12070.0,18.0,1084450.0,12575.0,11610.0,12049.444,0.0,1.0,12095.0
2016-05-25,12140.0,12145.0,11940.0,11940.0,72.0,4347650.0,12525.0,11560.0,12076.806,0.0,1.0,12045.0
2016-05-26,11960.0,11960.0,11905.0,11905.0,4.0,238650.0,12555.0,11590.0,11932.5,0.0,1.0,12075.0
2016-05-27,11850.0,11960.0,11820.0,11915.0,208.0,12361650.0,12405.0,11450.0,11886.202,0.0,1.0,11930.0
2016-05-30,11990.0,12010.0,11950.0,12010.0,70.0,4194250.0,12360.0,11405.0,11983.571,0.0,1.0,11885.0
2016-05-31,12085.0,12090.0,11905.0,11930.0,108.0,6468800.0,12455.0,11500.0,11979.259,0.0,1.0,11980.0
2016-06-01,11860.0,11860.0,11775.0,11775.0,172.0,10146600.0,12450.0,11495.0,11798.372,0.0,1.0,11975.0
2016-06-02,11845.0,11955.0,11845.0,11935.0,10.0,596100.0,12265.0,11320.0,11922.0,0.0,1.0,11795.0
2016-06-03,11925.0,11935.0,11770.0,11810.0,102.0,6051100.0,12395.0,11440.0,11864.902,0.0,1.0,11920.0
2016-06-06,11800.0,11880.0,11615.0,11705.0,178.0,10470950.0,12330.0,11385.0,11765.112,0.0,1.0,11860.0
2016-06-07,11740.0,11790.0,11555.0,11660.0,154.0,9008800.0,12235.0,11290.0,11699.74,0.0,1.0,11765.0
2016-06-08,11710.0,11830.0,11640.0,11810.0,192.0,11250750.0,12160.0,11225.0,11719.531,0.0,1.0,11695.0
2016-06-13,11725.0,11855.0,11725.0,11855.0,72.0,4227100.0,12180.0,11245.0,11741.944,0.0,1.0,11715.0
2016-06-14,11840.0,11890.0,11780.0,11780.0,28.0,1659500.0,12205.0,11270.0,11853.571,0.0,1.0,11740.0
2016-06-15,11755.0,11805.0,11685.0,11805.0,14.0,824200.0,12320.0,11375.0,11774.286,0.0,1.0,11850.0
2016-06-16,11825.0,11845.0,11825.0,11835.0,6.0,355050.0,12240.0,11295.0,11835.0,0.0,1.0,11770.0
2016-06-17,11785.0,11850.0,11785.0,11845.0,6.0,354800.0,12305.0,11360.0,11826.667,0.0,1.0,11835.0
2016-06-20,11890.0,11940.0,11885.0,11940.0,12.0,714250.0,12295.0,11350.0,11904.167,0.0,1.0,11825.0
2016-06-21,11945.0,11970.0,11930.0,11930.0,14.0,835900.0,12375.0,11420.0,11941.429,0.0,1.0,11900.0
2016-06-22,11905.0,11975.0,11905.0,11960.0,54.0,3228000.0,12415.0,11460.0,11955.556,0.0,1.0,11940.0
2016-06-23,11985.0,11990.0,11960.0,11960.0,10.0,598950.0,12430.0,11475.0,11979.0,0.0,1.0,11955.0
2016-06-24,11980.0,11980.0,11870.0,11870.0,26.0,1551550.0,12450.0,11495.0,11935.0,0.0,1.0,11975.0
2016-06-27,11930.0,12040.0,11885.0,12010.0,40.0,2392350.0,12410.0,11455.0,11961.75,0.0,1.0,11935.0
2016-06-28,12015.0,12060.0,11970.0,12045.0,20.0,1202650.0,12435.0,11480.0,12026.5,0.0,1.0,11960.0
2016-06-29,12080.0,12080.0,12000.0,12035.0,88.0,5285750.0,12505.0,11540.0,12013.068,0.0,1.0,12025.0
