Time,open,high,low,close,volume,money,high_limit,low_limit,avg,paused,factor,pre_close
2012-06-18,15955.0,15955.0,15955.0,15955.0,0.0,0.0,16430.0,15475.0,15955.0,0.0,1.0,15955.0
2012-06-19,15955.0,15955.0,15955.0,15955.0,0.0,0.0,16430.0,15475.0,15955.0,0.0,1.0,15955.0
2012-06-20,15845.0,15845.0,15845.0,15845.0,0.0,0.0,16430.0,15475.0,15845.0,0.0,1.0,15955.0
2012-06-21,15945.0,16030.0,15800.0,15800.0,22.0,1754750.0,16315.0,15370.0,15952.273,0.0,1.0,15845.0
2012-06-25,15790.0,15790.0,15790.0,15790.0,0.0,0.0,16425.0,15470.0,15790.0,0.0,1.0,15950.0
2012-06-26,15600.0,15600.0,15160.0,15330.0,42.0,3219600.0,16260.0,15160.0,15331.429,0.0,1.0,15790.0
2012-06-27,15185.0,15210.0,15150.0,15205.0,10.0,759350.0,15785.0,14870.0,15187.0,0.0,1.0,15330.0
2012-06-28,15400.0,15400.0,15400.0,15400.0,0.0,0.0,15640.0,14725.0,15400.0,0.0,1.0,15185.0
2012-06-29,15400.0,15400.0,15400.0,15400.0,10.0,770000.0,15860.0,14935.0,15400.0,0.0,1.0,15400.0
2012-07-02,15400.0,15400.0,15400.0,15400.0,0.0,0.0,15860.0,14935.0,15400.0,0.0,1.0,15400.0
2012-07-03,15400.0,15400.0,15400.0,15400.0,0.0,0.0,15860.0,14935.0,15400.0,0.0,1.0,15400.0
2012-07-04,15400.0,15400.0,15400.0,15400.0,0.0,0.0,15860.0,14935.0,15400.0,0.0,1.0,15400.0
2012-07-05,15770.0,15800.0,15725.0,15725.0,34.0,2681950.0,15860.0,14935.0,15776.176,0.0,1.0,15400.0
2012-07-06,15775.0,15775.0,15735.0,15735.0,8.0,630000.0,16245.0,15300.0,15750.0,0.0,1.0,15775.0
2012-07-09,15645.0,15645.0,15645.0,15645.0,4.0,312900.0,16220.0,15275.0,15645.0,0.0,1.0,15750.0
2012-07-10,15645.0,15645.0,15645.0,15645.0,0.0,0.0,16110.0,15175.0,15645.0,0.0,1.0,15645.0
2012-07-11,15645.0,15645.0,15645.0,15645.0,0.0,0.0,16110.0,15175.0,15645.0,0.0,1.0,15645.0
2012-07-12,15645.0,15645.0,15645.0,15645.0,0.0,0.0,16110.0,15175.0,15645.0,0.0,1.0,15645.0
2012-07-13,15595.0,15595.0,15595.0,15595.0,4.0,311900.0,16110.0,15175.0,15595.0,0.0,1.0,15645.0
